split,repeat,fold,seed,feature_set,n_train,n_test,n_train_conditions,n_test_conditions,budget,method,stage,n_selected,n_unique_selected_conditions,n_duplicate_condition_slots,max_selected_per_condition,rank,train_local_index,global_index,recording_id,condition_id,repetition,label,voronoi_weight,renyi_weight
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,4,29,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.054017714298482435
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,5,54,66,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270_R3,S_WPB_L56_DOC0.5_WOC1.0_N2700_F270,3,0,0.03333333333333333,0.05312112467358291
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,6,57,73,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC0.5_WOC2.0_N2700_F270,2,0,0.1,0.0864210541728147
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,7,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.054017714298482435
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,8,75,103,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,4,0,0.016666666666666666,0.07063152736040612
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,9,84,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.0540258404847789
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,10,85,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.05401757221240254
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,11,87,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.06666666666666667,0.08131701281534683
0,0,0,11,all40,120,40,30,10,0.1,Best-of-starts-R (diagnostic only),diagnostic oracle over supplied starts; winner=FacilityLocation,12,9,3,3,12,101,137,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270_R2,U_WPB_L56_DOC2.0_WOC2.0_N2700_F270,2,1,0.225,0.13723713158268053
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,1,3,3,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,4,0,0.03333333333333333,2.944422205588829e-140
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,2,14,18,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,3,0,0.058333333333333334,4.616885848881844e-164
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,3,17,25,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270,2,0,0.2833333333333333,7.984129553862959e-210
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,4,47,71,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,4,0,0.058333333333333334,6.127448454112379e-179
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,5,55,83,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,4,0,0.06666666666666667,1.0542936159465848e-172
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,6,56,84,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,1,0,0.06666666666666667,2.045585725559217e-188
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,7,66,94,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,3,0,0.09166666666666666,1.0820395391205393e-189
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,8,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.025,0.021847757223114234
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,9,81,109,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,2,1,0.058333333333333334,2.4751731348954066e-55
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,10,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.03333333333333333,0.9781522427768858
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,11,109,145,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,2,1,0.016666666666666666,2.02542936096087e-161
1,0,1,11,all40,120,40,30,10,0.1,Random,initializer,12,11,1,2,12,111,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1,0.20833333333333334,5.677922353084232e-181
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,1,3,3,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270_R4,S_WPA_L36_DOC0.5_WOC1.0_N2700_F270,4,0,0.03333333333333333,2.4078493708264827e-07
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,2,14,18,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R3,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,3,0,0.058333333333333334,2.8298933467502404e-06
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,3,17,25,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.0_WOC2.0_N2700_F270,2,0,0.2916666666666667,7.446079418094712e-05
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,4,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.025,0.02180066964724133
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,5,47,71,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,4,0,0.058333333333333334,9.463349702254496e-07
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,6,55,83,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,4,0,0.06666666666666667,6.931648893070358e-06
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,7,56,84,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,1,0,0.06666666666666667,3.271040734274509e-06
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,8,66,94,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180_R3,S_WPB_L56_DOC1.5_WOC1.0_N1800_F180,3,0,0.09166666666666666,7.491461184908114e-06
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,9,81,109,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,2,1,0.058333333333333334,6.935665478006005e-13
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,10,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.025,0.9781020535703766
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,11,109,145,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R2,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,2,1,0.016666666666666666,9.328506758016666e-08
1,0,1,11,all40,120,40,30,10,0.1,Random-R,same-objective one-swap refinement,12,11,1,2,12,111,147,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R4,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,4,1,0.20833333333333334,1.0115383735365604e-06
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,1,29,37,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,2,0,0.3416666666666667,0.1372875832152733
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,2,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.19166666666666668,0.10130011613797447
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,3,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.075,0.06305268836898141
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,4,63,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.13883664097594148
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,5,12,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15,0.12752187879928106
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,6,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.061067969295884435
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,7,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.061491161843763416
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,8,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.0619380429854914
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,9,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.06193186265969771
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,10,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.06185825264754305
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,11,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.062222641226404855
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation,initializer,12,8,4,3,12,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.061491161843763416
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,1,12,16,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270_R1,S_WPA_L36_DOC1.0_WOC1.0_N2700_F270,1,0,0.15,0.1397689937975787
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,2,27,35,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R4,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,4,0,0.18333333333333332,0.0706221758088372
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,3,29,37,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270_R2,S_WPA_L36_DOC1.5_WOC2.0_N2700_F270,2,0,0.16666666666666666,0.15606790881933974
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,4,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.049756101303979075
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,5,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.049756101303979075
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,6,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.0506104823282189
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,7,63,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.15265501074064988
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,8,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.050373919291683306
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,9,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.05031647044667491
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,10,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.05036967624050842
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,11,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.075,0.06399341675819588
1,0,1,11,all40,120,40,30,10,0.1,FacilityLocation-R,same-objective one-swap refinement,12,8,4,3,12,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.19166666666666668,0.11570974316035486
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,1,25,33,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,2,0,0.3333333333333333,0.137912268421559
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,2,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.061507673870721626
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,3,52,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0,0.14166666666666666,0.13266456581106809
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,4,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.061507673870721626
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,5,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.06108298538131903
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,6,63,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.1284293024464291
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,7,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.06221703574012648
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,8,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.06195478725944211
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,9,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.06187493216357255
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,10,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.061949012466804794
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,11,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.075,0.06686490365049885
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids,initializer,12,8,4,3,12,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.20833333333333334,0.10203485891773677
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,1,25,33,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360_R2,S_WPA_L36_DOC1.5_WOC1.0_N3600_F360,2,0,0.26666666666666666,0.15895521486126066
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,2,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.049743252259997345
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,3,52,80,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.0_WOC1.0_N2700_F270,1,0,0.14166666666666666,0.15045793850103395
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,4,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.049743252259997345
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,5,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.016666666666666666,0.05059688623674423
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,6,63,91,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R4,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,4,0,0.175,0.14345871863481308
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,7,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05036159485272726
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,8,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.0503046023857777
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,9,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.050357169534545734
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,10,91,119,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R4,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,4,1,0.075,0.06544792937134279
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,11,103,131,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,4,1,0.09166666666666666,0.0704129090551272
1,0,1,11,all40,120,40,30,10,0.1,W2-KMedoids-R,same-objective one-swap refinement,12,8,4,3,12,110,146,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360_R3,U_WPB_L56_DOC3.0_WOC1.0_N3600_F360,3,1,0.19166666666666668,0.11016053204663272
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,1,11,15,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,4,0,0.31666666666666665,0.2324158983175967
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,2,72,100,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC1.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.056508846100748876
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,3,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.056005743391268445
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,4,88,116,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R1,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,1,1,0.008333333333333333,0.056401301401618614
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,5,89,117,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC3.0_WOC1.0_N3600_F360,2,1,0.008333333333333333,0.05649840093862131
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,6,44,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.008333333333333333,0.05462492675148755
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,7,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.057082700196693585
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,8,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.056005743391268445
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,9,62,90,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R3,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,3,0,0.008333333333333333,0.05460385292528451
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,10,112,152,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270_R1,U_WPB_L56_DOC4.0_WOC2.0_N2700_F270,1,1,0.025,0.06073304898511554
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,11,81,109,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360_R2,U_WPA_L36_DOC2.0_WOC1.0_N3600_F360,2,1,0.05,0.047691162077359094
1,0,1,11,all40,120,40,30,10,0.1,MRDS projected,initializer,12,10,2,2,12,103,131,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270_R4,U_WPB_L56_DOC2.0_WOC1.0_N2700_F270,4,1,0.5416666666666666,0.21142837552293728
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,1,11,15,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180_R4,S_WPA_L36_DOC1.0_WOC1.0_N1800_F180,4,0,0.25,0.248459164252611
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,2,33,41,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180_R2,S_WPA_L36_DOC2.0_WOC1.0_N1800_F180,2,0,0.008333333333333333,0.04455544565374663
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,3,44,68,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360_R1,S_WPB_L56_DOC0.5_WOC1.0_N3600_F360,1,0,0.016666666666666666,0.04432569416829205
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,4,59,87,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360_R4,S_WPB_L56_DOC1.0_WOC1.0_N3600_F360,4,0,0.19166666666666668,0.06918980261436711
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,5,61,89,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270_R2,S_WPB_L56_DOC1.0_WOC2.0_N2700_F270,2,0,0.008333333333333333,0.04455544565374663
1,0,1,11,all40,120,40,30,10,0.1,MRDS-IS-R (proposed),same-objective one-swap refinement,12,11,1,2,6,68,96,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270_R1,S_WPB_L56_DOC1.5_WOC1.0_N2700_F270,1,0,0.008333333333333333,0.04588329057694201
